country,iso_a3,valid_name,taxon,REALM,CRIIS.check,CRIIS_status
Spain,ESP,Mareca strepera,Birds,Marine,0,NA
Spain,ESP,Melanitta nigra,Birds,Marine,0,NA
Spain,ESP,Mergus serrator,Birds,Marine,0,NA
Spain,ESP,Morus bassanus,Birds,Marine,0,NA
Spain,ESP,Netta rufina,Birds,Marine,0,NA
Spain,ESP,Numenius arquata,Birds,Marine,0,NA
Spain,ESP,Nycticorax nycticorax,Birds,Marine,0,NA
Spain,ESP,Pandion haliaetus,Birds,Marine,0,NA
Spain,ESP,Phalacrocorax aristotelis,Birds,Marine,0,NA
Spain,ESP,Phalacrocorax carbo,Birds,Marine,0,NA
Spain,ESP,Philomachus pugnax,Birds,Marine,0,NA
Spain,ESP,Phoenicopterus roseus,Birds,Marine,0,NA
Spain,ESP,Platalea leucorodia,Birds,Marine,0,NA
Spain,ESP,Plegadis falcinellus,Birds,Marine,0,NA
Spain,ESP,Pluvialis apricaria,Birds,Marine,0,NA
Spain,ESP,Pluvialis squatarola,Birds,Marine,0,NA
Spain,ESP,Podiceps cristatus,Birds,Marine,0,NA
Spain,ESP,Podiceps nigricollis,Birds,Marine,0,NA
Spain,ESP,Puffinus yelkouan,Birds,Marine,0,NA
Spain,ESP,Recurvirostra avosetta,Birds,Marine,0,NA
Spain,ESP,Spatula clypeata,Birds,Marine,0,NA
Spain,ESP,Stercorarius skua,Birds,Marine,0,NA
Spain,ESP,Sterna hirundo,Birds,Marine,0,NA
Spain,ESP,Sterna sandvicensis,Birds,Marine,0,NA
Spain,ESP,Sternula albifrons,Birds,Marine,0,NA
Spain,ESP,Tachybaptus ruficollis,Birds,Marine,0,NA
Spain,ESP,Tadorna tadorna,Birds,Marine,0,NA
Spain,ESP,Tringa erythropus,Birds,Marine,0,NA
Spain,ESP,Tringa glareola,Birds,Marine,0,NA
Spain,ESP,Tringa nebularia,Birds,Marine,0,NA
Spain,ESP,Tringa ochropus,Birds,Marine,0,NA
Spain,ESP,Tringa totanus,Birds,Marine,0,NA
Spain,ESP,Vanellus vanellus,Birds,Marine,0,NA
United Kingdom,GBR,Haematopus ostralegus,Birds,Marine,0,NA
United Kingdom,GBR,Numenius phaeopus,Birds,Marine,0,NA
United Kingdom,GBR,Oceanites oceanicus,Birds,Marine,0,NA
Argentina,ARG,Agelaioides badius,Birds,Terrestrial,0,NA
Argentina,ARG,Amazonetta brasiliensis,Birds,Terrestrial,0,NA
Argentina,ARG,Basileuterus culicivorus,Birds,Terrestrial,0,NA
Argentina,ARG,Brotogeris chiriri,Birds,Terrestrial,0,NA
Argentina,ARG,Caracara plancus,Birds,Terrestrial,0,NA
Argentina,ARG,Chlorostilbon lucidus,Birds,Terrestrial,0,NA
Argentina,ARG,Colaptes campestris,Birds,Terrestrial,0,NA
Argentina,ARG,Colaptes melanochloros,Birds,Terrestrial,0,NA
Argentina,ARG,Columba livia,Birds,Terrestrial,1,non-native
Argentina,ARG,Columbina picui,Birds,Terrestrial,0,NA
Argentina,ARG,Cyclarhis gujanensis,Birds,Terrestrial,0,NA
Argentina,ARG,Elaenia parvirostris,Birds,Terrestrial,0,NA
Argentina,ARG,Furnarius rufus,Birds,Terrestrial,0,NA
Argentina,ARG,Geothlypis aequinoctialis,Birds,Terrestrial,0,NA
Argentina,ARG,Guira guira,Birds,Terrestrial,0,NA
Argentina,ARG,Hylocharis chrysura,Birds,Terrestrial,0,NA
Argentina,ARG,Icterus cayanensis,Birds,Terrestrial,0,NA
Argentina,ARG,Lepidocolaptes angustirostris,Birds,Terrestrial,0,NA
Argentina,ARG,Machetornis rixosa,Birds,Terrestrial,0,NA
Argentina,ARG,Microspingus melanoleucus,Birds,Terrestrial,0,NA
Argentina,ARG,Milvago chimango,Birds,Terrestrial,0,NA
Argentina,ARG,Mimus saturninus,Birds,Terrestrial,0,NA
Argentina,ARG,Molothrus bonariensis,Birds,Terrestrial,0,NA
Argentina,ARG,Myiodynastes maculatus,Birds,Terrestrial,0,NA
Argentina,ARG,Myiophobus fasciatus,Birds,Terrestrial,0,NA
Argentina,ARG,Myiopsitta monachus,Birds,Terrestrial,0,NA
Argentina,ARG,Pachyramphus polychopterus,Birds,Terrestrial,0,NA
Argentina,ARG,Parabuteo unicinctus,Birds,Terrestrial,0,NA
Argentina,ARG,Paroaria coronata,Birds,Terrestrial,0,NA
Argentina,ARG,Passer domesticus,Birds,Terrestrial,1,non-native
Argentina,ARG,Patagioenas maculosa,Birds,Terrestrial,0,NA
Argentina,ARG,Patagioenas picazuro,Birds,Terrestrial,0,NA
Argentina,ARG,Phacellodomus striaticollis,Birds,Terrestrial,0,NA
Argentina,ARG,Pitangus sulphuratus,Birds,Terrestrial,0,NA
Argentina,ARG,Polioptila dumicola,Birds,Terrestrial,0,NA
Argentina,ARG,Poospiza nigrorufa,Birds,Terrestrial,0,NA
Argentina,ARG,Progne chalybea,Birds,Terrestrial,0,NA
Argentina,ARG,Rostrhamus sociabilis,Birds,Terrestrial,0,NA
Argentina,ARG,Rupornis magnirostris,Birds,Terrestrial,0,NA
Argentina,ARG,Schoeniophylax phryganophilus,Birds,Terrestrial,0,NA
Argentina,ARG,Serpophaga subcristata,Birds,Terrestrial,0,NA
Argentina,ARG,Sicalis flaveola,Birds,Terrestrial,0,NA
Argentina,ARG,Sicalis luteola,Birds,Terrestrial,0,NA
Argentina,ARG,Sporagra magellanica,Birds,Terrestrial,0,NA
Argentina,ARG,Sporophila caerulescens,Birds,Terrestrial,0,NA
Argentina,ARG,Sturnus vulgaris,Birds,Terrestrial,1,non-native
Argentina,ARG,Synallaxis spixi,Birds,Terrestrial,0,NA
Argentina,ARG,Tachycineta leucorrhoa,Birds,Terrestrial,0,NA
Argentina,ARG,Thraupis sayaca,Birds,Terrestrial,0,NA
Argentina,ARG,Troglodytes aedon,Birds,Terrestrial,0,NA
Argentina,ARG,Turdus amaurochalinus,Birds,Terrestrial,0,NA
Argentina,ARG,Turdus rufiventris,Birds,Terrestrial,0,NA
Argentina,ARG,Tyrannus savana,Birds,Terrestrial,0,NA
Argentina,ARG,Vanellus chilensis,Birds,Terrestrial,0,NA
Argentina,ARG,Vireo olivaceus,Birds,Terrestrial,0,NA
Argentina,ARG,Zenaida auriculata,Birds,Terrestrial,0,NA
Argentina,ARG,Zonotrichia capensis,Birds,Terrestrial,0,NA
Belarus,BLR,Accipiter nisus,Birds,Terrestrial,0,NA
Belarus,BLR,Acrocephalus palustris,Birds,Terrestrial,0,NA
Belarus,BLR,Aegithalos caudatus,Birds,Terrestrial,0,NA
Belarus,BLR,Aegolius funereus,Birds,Terrestrial,0,NA
Belarus,BLR,Anas platyrhynchos,Birds,Terrestrial,0,NA
Belarus,BLR,Anthus trivialis,Birds,Terrestrial,0,NA
Belarus,BLR,Apus apus,Birds,Terrestrial,0,NA
Belarus,BLR,Aquila pomarina,Birds,Terrestrial,0,NA
Belarus,BLR,Asio otus,Birds,Terrestrial,0,NA
Belarus,BLR,Buteo buteo,Birds,Terrestrial,0,NA
Belarus,BLR,Carduelis carduelis,Birds,Terrestrial,0,NA
Belarus,BLR,Carpodacus erythrinus,Birds,Terrestrial,0,NA
Belarus,BLR,Certhia familiaris,Birds,Terrestrial,0,NA
Belarus,BLR,Chloris chloris,Birds,Terrestrial,0,NA
Belarus,BLR,Coccothraustes coccothraustes,Birds,Terrestrial,0,NA
Belarus,BLR,Columba oenas,Birds,Terrestrial,0,NA
Belarus,BLR,Columba palumbus,Birds,Terrestrial,0,NA
Belarus,BLR,Corvus corax,Birds,Terrestrial,0,NA
Belarus,BLR,Corvus corone,Birds,Terrestrial,0,NA
Belarus,BLR,Cuculus canorus,Birds,Terrestrial,0,NA
Belarus,BLR,Cyanistes caeruleus,Birds,Terrestrial,0,NA
Belarus,BLR,Dendrocopos leucotos,Birds,Terrestrial,0,NA
Belarus,BLR,Dendrocopos major,Birds,Terrestrial,0,NA
Belarus,BLR,Dendrocoptes medius,Birds,Terrestrial,0,NA
Belarus,BLR,Dryobates minor,Birds,Terrestrial,0,NA
Belarus,BLR,Dryocopus martius,Birds,Terrestrial,0,NA
Belarus,BLR,Emberiza citrinella,Birds,Terrestrial,0,NA
Belarus,BLR,Erithacus rubecula,Birds,Terrestrial,0,NA
Belarus,BLR,Falco subbuteo,Birds,Terrestrial,0,NA
Belarus,BLR,Ficedula albicollis,Birds,Terrestrial,0,NA
Belarus,BLR,Ficedula hypoleuca,Birds,Terrestrial,0,NA
Belarus,BLR,Ficedula parva,Birds,Terrestrial,0,NA
Belarus,BLR,Fringilla coelebs,Birds,Terrestrial,0,NA
Belarus,BLR,Gallinago gallinago,Birds,Terrestrial,0,NA
Belarus,BLR,Garrulus glandarius,Birds,Terrestrial,0,NA
Belarus,BLR,Glaucidium passerinum,Birds,Terrestrial,0,NA
Belarus,BLR,Hippolais icterina,Birds,Terrestrial,0,NA
Belarus,BLR,Jynx torquilla,Birds,Terrestrial,0,NA
Belarus,BLR,Lanius collurio,Birds,Terrestrial,0,NA
Belarus,BLR,Lanius excubitor,Birds,Terrestrial,0,NA
Belarus,BLR,Locustella fluviatilis,Birds,Terrestrial,0,NA
Belarus,BLR,Lophophanes cristatus,Birds,Terrestrial,0,NA
Belarus,BLR,Loxia curvirostra,Birds,Terrestrial,0,NA
Belarus,BLR,Luscinia luscinia,Birds,Terrestrial,0,NA
Belarus,BLR,Milvus migrans,Birds,Terrestrial,0,NA
Belarus,BLR,Motacilla alba,Birds,Terrestrial,0,NA
Belarus,BLR,Muscicapa striata,Birds,Terrestrial,0,NA
Belarus,BLR,Nucifraga caryocatactes,Birds,Terrestrial,0,NA
Belarus,BLR,Oriolus oriolus,Birds,Terrestrial,0,NA
Belarus,BLR,Parus major,Birds,Terrestrial,0,NA
Belarus,BLR,Periparus ater,Birds,Terrestrial,0,NA
Belarus,BLR,Pernis apivorus,Birds,Terrestrial,0,NA
Belarus,BLR,Phoenicurus phoenicurus,Birds,Terrestrial,0,NA
Belarus,BLR,Phylloscopus collybita,Birds,Terrestrial,0,NA
Belarus,BLR,Phylloscopus sibilatrix,Birds,Terrestrial,0,NA
Belarus,BLR,Phylloscopus trochiloides,Birds,Terrestrial,0,NA
Belarus,BLR,Phylloscopus trochilus,Birds,Terrestrial,0,NA
Belarus,BLR,Picoides tridactylus,Birds,Terrestrial,0,NA
Belarus,BLR,Picus canus,Birds,Terrestrial,0,NA
Belarus,BLR,Picus viridis,Birds,Terrestrial,0,NA
Belarus,BLR,Poecile montanus,Birds,Terrestrial,0,NA
Belarus,BLR,Poecile palustris,Birds,Terrestrial,0,NA
Belarus,BLR,Prunella modularis,Birds,Terrestrial,0,NA
Belarus,BLR,Pyrrhula pyrrhula,Birds,Terrestrial,0,NA
Belarus,BLR,Regulus ignicapilla,Birds,Terrestrial,0,NA
Belarus,BLR,Regulus regulus,Birds,Terrestrial,0,NA
Belarus,BLR,Scolopax rusticola,Birds,Terrestrial,0,NA
Belarus,BLR,Sitta europaea,Birds,Terrestrial,0,NA
Belarus,BLR,Spinus spinus,Birds,Terrestrial,0,NA
Belarus,BLR,Streptopelia turtur,Birds,Terrestrial,0,NA
Belarus,BLR,Strix aluco,Birds,Terrestrial,0,NA
Belarus,BLR,Sturnus vulgaris,Birds,Terrestrial,0,NA
Belarus,BLR,Sylvia atricapilla,Birds,Terrestrial,0,NA
Belarus,BLR,Sylvia borin,Birds,Terrestrial,0,NA
Belarus,BLR,Sylvia communis,Birds,Terrestrial,0,NA
Belarus,BLR,Tetrastes bonasia,Birds,Terrestrial,0,NA
Belarus,BLR,Tringa ochropus,Birds,Terrestrial,0,NA
Belarus,BLR,Troglodytes troglodytes,Birds,Terrestrial,0,NA
Belarus,BLR,Turdus iliacus,Birds,Terrestrial,0,NA
Belarus,BLR,Turdus merula,Birds,Terrestrial,0,NA
Belarus,BLR,Turdus philomelos,Birds,Terrestrial,0,NA
Belarus,BLR,Turdus pilaris,Birds,Terrestrial,0,NA
Belarus,BLR,Turdus viscivorus,Birds,Terrestrial,0,NA
Belarus,BLR,Upupa epops,Birds,Terrestrial,0,NA
Brazil,BRA,Amaurolimnas concolor,Birds,Terrestrial,0,NA
Brazil,BRA,Ammodramus humeralis,Birds,Terrestrial,0,NA
Brazil,BRA,Anabacerthia amaurotis,Birds,Terrestrial,0,NA
Brazil,BRA,Anabazenops fuscus,Birds,Terrestrial,0,NA
Brazil,BRA,Anthracothorax nigricollis,Birds,Terrestrial,0,NA
Brazil,BRA,Aramides saracura,Birds,Terrestrial,0,NA
Brazil,BRA,Arremon semitorquatus,Birds,Terrestrial,0,NA
Brazil,BRA,Athene cunicularia,Birds,Terrestrial,0,NA
Brazil,BRA,Attila phoenicurus,Birds,Terrestrial,0,NA
Brazil,BRA,Attila rufus,Birds,Terrestrial,0,NA
Brazil,BRA,Automolus leucophthalmus,Birds,Terrestrial,0,NA
Brazil,BRA,Baryphthengus ruficapillus,Birds,Terrestrial,0,NA
Brazil,BRA,Basileuterus culicivorus,Birds,Terrestrial,0,NA
Brazil,BRA,Batara cinerea,Birds,Terrestrial,0,NA
Brazil,BRA,Brotogeris tirica,Birds,Terrestrial,0,NA
Brazil,BRA,Bubulcus ibis,Birds,Terrestrial,1,non-native
Brazil,BRA,Buteo brachyurus,Birds,Terrestrial,0,NA
Brazil,BRA,Cacicus chrysopterus,Birds,Terrestrial,0,NA
Brazil,BRA,Cacicus haemorrhous,Birds,Terrestrial,0,NA
Brazil,BRA,Campephilus robustus,Birds,Terrestrial,0,NA
Brazil,BRA,Camptostoma obsoletum,Birds,Terrestrial,0,NA
Brazil,BRA,Campylorhamphus falcularius,Birds,Terrestrial,0,NA
Brazil,BRA,Cantorchilus longirostris,Birds,Terrestrial,0,NA
Brazil,BRA,Caracara plancus,Birds,Terrestrial,0,NA
Brazil,BRA,Cariama cristata,Birds,Terrestrial,0,NA
Brazil,BRA,Carpornis cucullata,Birds,Terrestrial,0,NA
Brazil,BRA,Carpornis melanocephala,Birds,Terrestrial,0,NA
Brazil,BRA,Cathartes aura,Birds,Terrestrial,0,NA
Brazil,BRA,Celeus flavescens,Birds,Terrestrial,0,NA
Brazil,BRA,Chaetura cinereiventris,Birds,Terrestrial,0,NA
Brazil,BRA,Chaetura meridionalis,Birds,Terrestrial,0,NA
Brazil,BRA,Chamaeza campanisona,Birds,Terrestrial,0,NA
Brazil,BRA,Chamaeza meruloides,Birds,Terrestrial,0,NA
Brazil,BRA,Chionomesa fimbriata,Birds,Terrestrial,0,NA
Brazil,BRA,Chionomesa lactea,Birds,Terrestrial,0,NA
Brazil,BRA,Chiroxiphia caudata,Birds,Terrestrial,0,NA
Brazil,BRA,Chloroceryle amazona,Birds,Terrestrial,0,NA
Brazil,BRA,Chloroceryle americana,Birds,Terrestrial,0,NA
Brazil,BRA,Chloroceryle inda,Birds,Terrestrial,0,NA
Brazil,BRA,Chlorophanes spiza,Birds,Terrestrial,0,NA
Brazil,BRA,Chlorophonia cyanea,Birds,Terrestrial,0,NA
Brazil,BRA,Chlorostilbon lucidus,Birds,Terrestrial,0,NA
Brazil,BRA,Chrysuronia versicolor,Birds,Terrestrial,0,NA
Brazil,BRA,Cichlocolaptes leucophrus,Birds,Terrestrial,0,NA
Brazil,BRA,Cissopis leverianus,Birds,Terrestrial,0,NA
Brazil,BRA,Clytolaema rubricauda,Birds,Terrestrial,0,NA
Brazil,BRA,Coereba flaveola,Birds,Terrestrial,0,NA
Brazil,BRA,Colaptes campestris,Birds,Terrestrial,0,NA
Brazil,BRA,Colaptes melanochloros,Birds,Terrestrial,0,NA
Brazil,BRA,Colibri serrirostris,Birds,Terrestrial,0,NA
Brazil,BRA,Colonia colonus,Birds,Terrestrial,0,NA
Brazil,BRA,Columbina talpacoti,Birds,Terrestrial,0,NA
Brazil,BRA,Conopias trivirgatus,Birds,Terrestrial,0,NA
Brazil,BRA,Conopophaga lineata,Birds,Terrestrial,0,NA
Brazil,BRA,Conopophaga melanops,Birds,Terrestrial,0,NA
Brazil,BRA,Coragyps atratus,Birds,Terrestrial,0,NA
Brazil,BRA,Cranioleuca pallida,Birds,Terrestrial,0,NA
Brazil,BRA,Crotophaga ani,Birds,Terrestrial,0,NA
Brazil,BRA,Crypturellus noctivagus,Birds,Terrestrial,0,NA
Brazil,BRA,Crypturellus obsoletus,Birds,Terrestrial,0,NA
Brazil,BRA,Crypturellus tataupa,Birds,Terrestrial,0,NA
Brazil,BRA,Cyanocorax caeruleus,Birds,Terrestrial,0,NA
Brazil,BRA,Cyclarhis gujanensis,Birds,Terrestrial,0,NA
Brazil,BRA,Cypseloides fumigatus,Birds,Terrestrial,0,NA
Brazil,BRA,Dacnis cayana,Birds,Terrestrial,0,NA
Brazil,BRA,Dendrocincla fuliginosa,Birds,Terrestrial,0,NA
Brazil,BRA,Dendrocolaptes platyrostris,Birds,Terrestrial,0,NA
Brazil,BRA,Dendrocygna viduata,Birds,Terrestrial,0,NA
Brazil,BRA,Drymophila ferruginea,Birds,Terrestrial,0,NA
Brazil,BRA,Drymophila malura,Birds,Terrestrial,0,NA
Brazil,BRA,Drymophila ochropyga,Birds,Terrestrial,0,NA
Brazil,BRA,Drymophila squamata,Birds,Terrestrial,0,NA
Brazil,BRA,Dryocopus lineatus,Birds,Terrestrial,0,NA
Brazil,BRA,Dysithamnus mentalis,Birds,Terrestrial,0,NA
Brazil,BRA,Dysithamnus stictothorax,Birds,Terrestrial,0,NA
Brazil,BRA,Elaenia chilensis,Birds,Terrestrial,0,NA
Brazil,BRA,Elaenia flavogaster,Birds,Terrestrial,0,NA
Brazil,BRA,Elaenia parvirostris,Birds,Terrestrial,0,NA
Brazil,BRA,Elanoides forficatus,Birds,Terrestrial,0,NA
Brazil,BRA,Eleoscytalopus indigoticus,Birds,Terrestrial,0,NA
Brazil,BRA,Empidonomus varius,Birds,Terrestrial,0,NA
Brazil,BRA,Eupetomena cirrochloris,Birds,Terrestrial,0,NA
Brazil,BRA,Eupetomena macroura,Birds,Terrestrial,0,NA
Brazil,BRA,Euphonia chalybea,Birds,Terrestrial,0,NA
Brazil,BRA,Euphonia chlorotica,Birds,Terrestrial,0,NA
Brazil,BRA,Euphonia pectoralis,Birds,Terrestrial,0,NA
Brazil,BRA,Euphonia violacea,Birds,Terrestrial,0,NA
Brazil,BRA,Falco sparverius,Birds,Terrestrial,0,NA
Brazil,BRA,Florisuga fusca,Birds,Terrestrial,0,NA
Brazil,BRA,Formicarius colma,Birds,Terrestrial,0,NA
Brazil,BRA,Forpus xanthopterygius,Birds,Terrestrial,0,NA
Brazil,BRA,Furnarius rufus,Birds,Terrestrial,0,NA
Brazil,BRA,Geothlypis aequinoctialis,Birds,Terrestrial,0,NA
Brazil,BRA,Geotrygon montana,Birds,Terrestrial,0,NA
Brazil,BRA,Geranospiza caerulescens,Birds,Terrestrial,0,NA
Brazil,BRA,Glaucidium minutissimum,Birds,Terrestrial,0,NA
Brazil,BRA,Grallaria varia,Birds,Terrestrial,0,NA
Brazil,BRA,Guira guira,Birds,Terrestrial,0,NA
Brazil,BRA,Habia rubica,Birds,Terrestrial,0,NA
Brazil,BRA,Haplospiza unicolor,Birds,Terrestrial,0,NA
Brazil,BRA,Harpagus diodon,Birds,Terrestrial,0,NA
Brazil,BRA,Heliobletus contaminatus,Birds,Terrestrial,0,NA
Brazil,BRA,Heliomaster squamosus,Birds,Terrestrial,0,NA
Brazil,BRA,Hemithraupis ruficapilla,Birds,Terrestrial,0,NA
Brazil,BRA,Hemitriccus diops,Birds,Terrestrial,0,NA
Brazil,BRA,Hemitriccus nidipendulus,Birds,Terrestrial,0,NA
Brazil,BRA,Hemitriccus obsoletus,Birds,Terrestrial,0,NA
Brazil,BRA,Hemitriccus orbitatus,Birds,Terrestrial,0,NA
Brazil,BRA,Herpetotheres cachinnans,Birds,Terrestrial,0,NA
Brazil,BRA,Herpsilochmus rufimarginatus,Birds,Terrestrial,0,NA
Brazil,BRA,Hydropsalis torquata,Birds,Terrestrial,0,NA
Brazil,BRA,Hylophilus poicilotis,Birds,Terrestrial,0,NA
Brazil,BRA,Hypoedaleus guttatus,Birds,Terrestrial,0,NA
Brazil,BRA,Ilicura militaris,Birds,Terrestrial,0,NA
Brazil,BRA,Lathrotriccus euleri,Birds,Terrestrial,0,NA
Brazil,BRA,Legatus leucophaius,Birds,Terrestrial,0,NA
Brazil,BRA,Lepidocolaptes falcinellus,Birds,Terrestrial,0,NA
Brazil,BRA,Leptasthenura setaria,Birds,Terrestrial,0,NA
Brazil,BRA,Leptopogon amaurocephalus,Birds,Terrestrial,0,NA
Brazil,BRA,Leptotila rufaxilla,Birds,Terrestrial,0,NA
Brazil,BRA,Leptotila verreauxi,Birds,Terrestrial,0,NA
Brazil,BRA,Leucochloris albicollis,Birds,Terrestrial,0,NA
Brazil,BRA,Leucopternis polionotus,Birds,Terrestrial,0,NA
Brazil,BRA,Lipaugus lanioides,Birds,Terrestrial,0,NA
Brazil,BRA,Lochmias nematura,Birds,Terrestrial,0,NA
Brazil,BRA,Loriotus cristatus,Birds,Terrestrial,0,NA
Brazil,BRA,Lurocalis semitorquatus,Birds,Terrestrial,0,NA
Brazil,BRA,Machetornis rixosa,Birds,Terrestrial,0,NA
Brazil,BRA,Mackenziaena leachii,Birds,Terrestrial,0,NA
Brazil,BRA,Mackenziaena severa,Birds,Terrestrial,0,NA
Brazil,BRA,Malacoptila striata,Birds,Terrestrial,0,NA
Brazil,BRA,Manacus manacus,Birds,Terrestrial,0,NA
Brazil,BRA,Megaceryle torquata,Birds,Terrestrial,0,NA
Brazil,BRA,Megarynchus pitangua,Birds,Terrestrial,0,NA
Brazil,BRA,Megascops choliba,Birds,Terrestrial,0,NA
Brazil,BRA,Melanerpes flavifrons,Birds,Terrestrial,0,NA
Brazil,BRA,Merulaxis ater,Birds,Terrestrial,0,NA
Brazil,BRA,Micrastur ruficollis,Birds,Terrestrial,0,NA
Brazil,BRA,Micrastur semitorquatus,Birds,Terrestrial,0,NA
Brazil,BRA,Milvago chimachima,Birds,Terrestrial,0,NA
Brazil,BRA,Mimus saturninus,Birds,Terrestrial,0,NA
Brazil,BRA,Mionectes rufiventris,Birds,Terrestrial,0,NA
Brazil,BRA,Molothrus bonariensis,Birds,Terrestrial,0,NA
Brazil,BRA,Muscipipra vetula,Birds,Terrestrial,0,NA
Brazil,BRA,Myiarchus swainsoni,Birds,Terrestrial,0,NA
Brazil,BRA,Myiobius barbatus,Birds,Terrestrial,0,NA
Brazil,BRA,Myiodynastes maculatus,Birds,Terrestrial,0,NA
Brazil,BRA,Myiopagis caniceps,Birds,Terrestrial,0,NA
Brazil,BRA,Myiophobus fasciatus,Birds,Terrestrial,0,NA
Brazil,BRA,Myiornis auricularis,Birds,Terrestrial,0,NA
Brazil,BRA,Myiothlypis leucoblephara,Birds,Terrestrial,0,NA
Brazil,BRA,Myiothlypis rivularis,Birds,Terrestrial,0,NA
Brazil,BRA,Myiozetetes similis,Birds,Terrestrial,0,NA
Brazil,BRA,Myrmeciza squamosa,Birds,Terrestrial,0,NA
Brazil,BRA,Myrmotherula unicolor,Birds,Terrestrial,0,NA
Brazil,BRA,Notharchus swainsoni,Birds,Terrestrial,0,NA
Brazil,BRA,Notiochelidon cyanoleuca,Birds,Terrestrial,0,NA
Brazil,BRA,Nyctibius griseus,Birds,Terrestrial,0,NA
Brazil,BRA,Nyctidromus albicollis,Birds,Terrestrial,0,NA
Brazil,BRA,Odontophorus capueira,Birds,Terrestrial,0,NA
Brazil,BRA,Orchesticus abeillei,Birds,Terrestrial,0,NA
Brazil,BRA,Orthogonys chloricterus,Birds,Terrestrial,0,NA
Brazil,BRA,Oxyruncus cristatus,Birds,Terrestrial,0,NA
Brazil,BRA,Pachyramphus castaneus,Birds,Terrestrial,0,NA
Brazil,BRA,Pachyramphus marginatus,Birds,Terrestrial,0,NA
Brazil,BRA,Pachyramphus polychopterus,Birds,Terrestrial,0,NA
Brazil,BRA,Pachyramphus validus,Birds,Terrestrial,0,NA
Brazil,BRA,Pardirallus nigricans,Birds,Terrestrial,0,NA
Brazil,BRA,Patagioenas cayennensis,Birds,Terrestrial,0,NA
Brazil,BRA,Patagioenas picazuro,Birds,Terrestrial,0,NA
Brazil,BRA,Patagioenas plumbea,Birds,Terrestrial,0,NA
Brazil,BRA,Penelope obscura,Birds,Terrestrial,0,NA
Brazil,BRA,Percnohierax leucorrhous,Birds,Terrestrial,0,NA
Brazil,BRA,Phaethornis eurynome,Birds,Terrestrial,0,NA
Brazil,BRA,Phaethornis pretrei,Birds,Terrestrial,0,NA
Brazil,BRA,Phaethornis squalidus,Birds,Terrestrial,0,NA
Brazil,BRA,Phalacrocorax brasilianus,Birds,Terrestrial,0,NA
Brazil,BRA,Philydor atricapillus,Birds,Terrestrial,0,NA
Brazil,BRA,Philydor lichtensteini,Birds,Terrestrial,0,NA
Brazil,BRA,Philydor rufum,Birds,Terrestrial,0,NA
Brazil,BRA,Phyllomyias fasciatus,Birds,Terrestrial,0,NA
Brazil,BRA,Phyllomyias griseocapilla,Birds,Terrestrial,0,NA
Brazil,BRA,Phyllomyias virescens,Birds,Terrestrial,0,NA
Brazil,BRA,Phylloscartes oustaleti,Birds,Terrestrial,0,NA
Brazil,BRA,Phylloscartes paulista,Birds,Terrestrial,0,NA
Brazil,BRA,Phylloscartes sylviolus,Birds,Terrestrial,0,NA
Brazil,BRA,Phylloscartes ventralis,Birds,Terrestrial,0,NA
Brazil,BRA,Piaya cayana,Birds,Terrestrial,0,NA
Brazil,BRA,Piculus aurulentus,Birds,Terrestrial,0,NA
Brazil,BRA,Piculus flavigula,Birds,Terrestrial,0,NA
Brazil,BRA,Picumnus temminckii,Birds,Terrestrial,0,NA
Brazil,BRA,Pionopsitta pileata,Birds,Terrestrial,0,NA
Brazil,BRA,Pionus maximiliani,Birds,Terrestrial,0,NA
Brazil,BRA,Pipile jacutinga,Birds,Terrestrial,0,NA
Brazil,BRA,Pipraeidea melanonota,Birds,Terrestrial,0,NA
Brazil,BRA,Piprites chloris,Birds,Terrestrial,0,NA
Brazil,BRA,Pitangus sulphuratus,Birds,Terrestrial,0,NA
Brazil,BRA,Platyrinchus mystaceus,Birds,Terrestrial,0,NA
Brazil,BRA,Poecilotriccus plumbeiceps,Birds,Terrestrial,0,NA
Brazil,BRA,Procnias nudicollis,Birds,Terrestrial,0,NA
Brazil,BRA,Progne chalybea,Birds,Terrestrial,0,NA
Brazil,BRA,Psarocolius decumanus,Birds,Terrestrial,0,NA
Brazil,BRA,Psilorhamphus guttatus,Birds,Terrestrial,0,NA
Brazil,BRA,Pteroglossus bailloni,Birds,Terrestrial,0,NA
Brazil,BRA,Pulsatrix koeniswaldiana,Birds,Terrestrial,0,NA
Brazil,BRA,Pyriglena leucoptera,Birds,Terrestrial,0,NA
Brazil,BRA,Pyrocephalus rubinus,Birds,Terrestrial,0,NA
Brazil,BRA,Pyroderus scutatus,Birds,Terrestrial,0,NA
Brazil,BRA,Pyrrhura frontalis,Birds,Terrestrial,0,NA
Brazil,BRA,Ramphastos dicolorus,Birds,Terrestrial,0,NA
Brazil,BRA,Ramphastos vitellinus,Birds,Terrestrial,0,NA
Brazil,BRA,Ramphocaenus melanurus,Birds,Terrestrial,0,NA
Brazil,BRA,Ramphocelus bresilia,Birds,Terrestrial,0,NA
Brazil,BRA,Ramphodon naevius,Birds,Terrestrial,0,NA
Brazil,BRA,Ramphotrigon megacephalum,Birds,Terrestrial,0,NA
Brazil,BRA,Rhopias gularis,Birds,Terrestrial,0,NA
Brazil,BRA,Rupornis magnirostris,Birds,Terrestrial,0,NA
Brazil,BRA,Saltator fuliginosus,Birds,Terrestrial,0,NA
Brazil,BRA,Saltator similis,Birds,Terrestrial,0,NA
