STUDY_ID,valid_name,CEN_LATITUDE,CEN_LONGITUDE,taxon,REALM
213,Syngnathus fuscus,36.625131,-72.635974,Fish,Marine
213,Trachurus lathami,36.625131,-72.635974,Fish,Marine
213,Helicolenus dactylopterus,36.625131,-72.635974,Fish,Marine
213,Rachycentron canadum,36.625131,-72.635974,Fish,Marine
213,Archosargus probatocephalus,36.625131,-72.635974,Fish,Marine
213,Etropus crossotus,36.625131,-72.635974,Fish,Marine
213,Menticirrhus littoralis,36.625131,-72.635974,Fish,Marine
213,Myliobatis freminvillei,36.625131,-72.635974,Fish,Marine
213,Pogonias cromis,36.625131,-72.635974,Fish,Marine
213,Rhinoptera bonasus,36.625131,-72.635974,Fish,Marine
213,Hippocampus erectus,36.625131,-72.635974,Fish,Marine
213,Sciaenops ocellatus,36.625131,-72.635974,Fish,Marine
213,Strongylura marina,36.625131,-72.635974,Fish,Marine
213,Citharichthys arctifrons,36.625131,-72.635974,Fish,Marine
213,Bellator brachychir,36.625131,-72.635974,Fish,Marine
213,Synagrops bellus,36.625131,-72.635974,Fish,Marine
213,Peristedion gracile,36.625131,-72.635974,Fish,Marine
213,Xyrichtys novacula,36.625131,-72.635974,Fish,Marine
213,Ablennes hians,36.625131,-72.635974,Fish,Marine
213,Prionotus ophryas,36.625131,-72.635974,Fish,Marine
213,Alectis ciliaris,36.625131,-72.635974,Fish,Marine
213,Menticirrhus saxatilis,36.625131,-72.635974,Fish,Marine
213,Anchoa lyolepis,36.625131,-72.635974,Fish,Marine
213,Astroscopus ygraecum,36.625131,-72.635974,Fish,Marine
213,Argyropelecus aculeatus,36.625131,-72.635974,Fish,Marine
213,Polymixia lowei,36.625131,-72.635974,Fish,Marine
213,Acanthostracion polygonium,36.625131,-72.635974,Fish,Marine
213,Synodus intermedius,36.625131,-72.635974,Fish,Marine
213,Decapterus macarellus,36.625131,-72.635974,Fish,Marine
213,Ancylopsetta quadrocellata,36.625131,-72.635974,Fish,Marine
213,Paralichthys dentatus,36.625131,-72.635974,Fish,Marine
213,Zenopsis conchifer,36.625131,-72.635974,Fish,Marine
213,Halichoeres radiatus,36.625131,-72.635974,Fish,Marine
213,Ophichthus cruentifer,36.625131,-72.635974,Fish,Marine
213,Stellifer lanceolatus,36.625131,-72.635974,Fish,Marine
213,Hypanus sabinus,36.625131,-72.635974,Fish,Marine
213,Pareques umbrosus,36.625131,-72.635974,Fish,Marine
213,Seriola dumerili,36.625131,-72.635974,Fish,Marine
213,Symphurus urospilus,36.625131,-72.635974,Fish,Marine
213,Ophidion marginatum,36.625131,-72.635974,Fish,Marine
213,Pseudobatos lentiginosus,36.625131,-72.635974,Fish,Marine
213,Saurida normani,36.625131,-72.635974,Fish,Marine
213,Pristigenys alta,36.625131,-72.635974,Fish,Marine
213,Chaunax stigmaeus,36.625131,-72.635974,Fish,Marine
213,Simenchelys parasitica,36.625131,-72.635974,Fish,Marine
213,Argentina silus,36.625131,-72.635974,Fish,Marine
213,Chlorophthalmus agassizi,36.625131,-72.635974,Fish,Marine
213,Myxine glutinosa,36.625131,-72.635974,Fish,Marine
213,Gymnura micrura,36.625131,-72.635974,Fish,Marine
213,Calamus bajonado,36.625131,-72.635974,Fish,Marine
213,Calamus leucosteus,36.625131,-72.635974,Fish,Marine
213,Chaetodon ocellatus,36.625131,-72.635974,Fish,Marine
213,Diplodus holbrookii,36.625131,-72.635974,Fish,Marine
213,Hyporthodus mystacinus,36.625131,-72.635974,Fish,Marine
213,Lachnolaimus maximus,36.625131,-72.635974,Fish,Marine
213,Mycteroperca phenax,36.625131,-72.635974,Fish,Marine
213,Antigonia capros,36.625131,-72.635974,Fish,Marine
213,Sebastes fasciatus,36.625131,-72.635974,Fish,Marine
213,Neomerinthe hemingwayi,36.625131,-72.635974,Fish,Marine
213,Ostichthys trachypoma,36.625131,-72.635974,Fish,Marine
213,Physiculus fulvus,36.625131,-72.635974,Fish,Marine
213,Ancylopsetta dilecta,36.625131,-72.635974,Fish,Marine
213,Leucoraja garmani,36.625131,-72.635974,Fish,Marine
213,Macroramphosus scolopax,36.625131,-72.635974,Fish,Marine
213,Mustelus canis,36.625131,-72.635974,Fish,Marine
213,Ariomma bondi,36.625131,-72.635974,Fish,Marine
213,Ariomma melana,36.625131,-72.635974,Fish,Marine
213,Jenkinsia lamprotaenia,36.625131,-72.635974,Fish,Marine
213,Calamus calamus,36.625131,-72.635974,Fish,Marine
213,Scyliorhinus retifer,36.625131,-72.635974,Fish,Marine
213,Conger oceanicus,36.625131,-72.635974,Fish,Marine
213,Eucinostomus gula,36.625131,-72.635974,Fish,Marine
213,Anthias nicholsi,36.625131,-72.635974,Fish,Marine
213,Caulolatilus microps,36.625131,-72.635974,Fish,Marine
213,Baldwinella vivanus,36.625131,-72.635974,Fish,Marine
213,Hippoglossina oblonga,36.625131,-72.635974,Fish,Marine
213,Lophius americanus,36.625131,-72.635974,Fish,Marine
213,Epinephelus morio,36.625131,-72.635974,Fish,Marine
213,Synodus synodus,36.625131,-72.635974,Fish,Marine
213,Menidia menidia,36.625131,-72.635974,Fish,Marine
213,Scorpaena agassizii,36.625131,-72.635974,Fish,Marine
213,Prionotus stearnsi,36.625131,-72.635974,Fish,Marine
213,Holacanthus ciliaris,36.625131,-72.635974,Fish,Marine
213,Maurolicus weitzmani,36.625131,-72.635974,Fish,Marine
213,Argentina striata,36.625131,-72.635974,Fish,Marine
213,Ogcocephalus parvus,36.625131,-72.635974,Fish,Marine
213,Bellator militaris,36.625131,-72.635974,Fish,Marine
213,Lepophidium jeannae,36.625131,-72.635974,Fish,Marine
213,Otophidium omostigma,36.625131,-72.635974,Fish,Marine
213,Calamus nodosus,36.625131,-72.635974,Fish,Marine
213,Hyporthodus nigritus,36.625131,-72.635974,Fish,Marine
213,Promethichthys prometheus,36.625131,-72.635974,Fish,Marine
213,Paralichthys squamilentus,36.625131,-72.635974,Fish,Marine
213,Haemulon striatum,36.625131,-72.635974,Fish,Marine
213,Mycteroperca microlepis,36.625131,-72.635974,Fish,Marine
213,Scomber scombrus,36.625131,-72.635974,Fish,Marine
213,Stomias boa,36.625131,-72.635974,Fish,Marine
213,Fistularia petimba,36.625131,-72.635974,Fish,Marine
213,Squatina dumeril,36.625131,-72.635974,Fish,Marine
213,Gymnothorax saxicola,36.625131,-72.635974,Fish,Marine
213,Saurida brasiliensis,36.625131,-72.635974,Fish,Marine
213,Sphyrna lewini,36.625131,-72.635974,Fish,Marine
213,Bathytoshia centroura,36.625131,-72.635974,Fish,Marine
213,Carcharhinus plumbeus,36.625131,-72.635974,Fish,Marine
213,Prognathodes aculeatus,36.625131,-72.635974,Fish,Marine
213,Rhizoprionodon terraenovae,36.625131,-72.635974,Fish,Marine
213,Doryteuthis pleii,36.625131,-72.635974,Molluscs,Marine
213,Aluterus heudelotii,36.625131,-72.635974,Fish,Marine
213,Ophidion holbrookii,36.625131,-72.635974,Fish,Marine
213,Squalus acanthias,36.625131,-72.635974,Fish,Marine
213,Gymnothorax nigromarginatus,36.625131,-72.635974,Fish,Marine
213,Scorpaena brasiliensis,36.625131,-72.635974,Fish,Marine
213,Gymnura altavela,36.625131,-72.635974,Fish,Marine
213,Mycteroperca interstitialis,36.625131,-72.635974,Fish,Marine
213,Engraulis eurystole,36.625131,-72.635974,Fish,Marine
213,Abudefduf saxatilis,36.625131,-72.635974,Fish,Marine
213,Scorpaena calcarata,36.625131,-72.635974,Fish,Marine
213,Syacium micrurum,36.625131,-72.635974,Fish,Marine
213,Citharichthys spilopterus,36.625131,-72.635974,Fish,Marine
213,Heteropriacanthus cruentatus,36.625131,-72.635974,Fish,Marine
213,Seriola rivoliana,36.625131,-72.635974,Fish,Marine
213,Bothus robinsi,36.625131,-72.635974,Fish,Marine
213,Canthigaster rostrata,36.625131,-72.635974,Fish,Marine
213,Urophycis earllii,36.625131,-72.635974,Fish,Marine
213,Cheilopogon melanurus,36.625131,-72.635974,Fish,Marine
213,Pseudupeneus maculatus,36.625131,-72.635974,Fish,Marine
213,Lutjanus vivanus,36.625131,-72.635974,Fish,Marine
213,Carcharhinus acronotus,36.625131,-72.635974,Fish,Marine
213,Cubiceps pauciradiatus,36.625131,-72.635974,Fish,Marine
213,Narcine brasiliensis,36.625131,-72.635974,Fish,Marine
213,Urophycis tenuis,36.625131,-72.635974,Fish,Marine
213,Prognathodes aya,36.625131,-72.635974,Fish,Marine
213,Carapus bermudensis,36.625131,-72.635974,Fish,Marine
213,Balistes vetula,36.625131,-72.635974,Fish,Marine
213,Chaetodon striatus,36.625131,-72.635974,Fish,Marine
213,Aulostomus maculatus,36.625131,-72.635974,Fish,Marine
213,Carcharias taurus,36.625131,-72.635974,Fish,Marine
213,Eumecichthys fiski,36.625131,-72.635974,Fish,Marine
213,Paralichthys albigutta,36.625131,-72.635974,Fish,Marine
213,Fowlerichthys ocellatus,36.625131,-72.635974,Fish,Marine
213,Dactylopterus volitans,36.625131,-72.635974,Fish,Marine
213,Lophius gastrophysus,36.625131,-72.635974,Fish,Marine
213,Epinephelus guttatus,36.625131,-72.635974,Fish,Marine
213,Mola mola,36.625131,-72.635974,Fish,Marine
213,Paralichthys lethostigma,36.625131,-72.635974,Fish,Marine
213,Tautoga onitis,36.625131,-72.635974,Fish,Marine
213,Astroscopus guttatus,36.625131,-72.635974,Fish,Marine
213,Upeneus parvus,36.625131,-72.635974,Fish,Marine
213,Calamus penna,36.625131,-72.635974,Fish,Marine
213,Sphyraena borealis,36.625131,-72.635974,Fish,Marine
213,Diodon holocanthus,36.625131,-72.635974,Fish,Marine
213,Myripristis jacobus,36.625131,-72.635974,Fish,Marine
213,Schultzea beta,36.625131,-72.635974,Fish,Marine
213,Carcharhinus obscurus,36.625131,-72.635974,Fish,Marine
213,Paranthias furcifer,36.625131,-72.635974,Fish,Marine
213,Diplodus argenteus,36.625131,-72.635974,Fish,Marine
213,Rypticus bistrispinus,36.625131,-72.635974,Fish,Marine
213,Monacanthus ciliatus,36.625131,-72.635974,Fish,Marine
213,Clupea harengus,36.625131,-72.635974,Fish,Marine
213,Etropus microstomus,36.625131,-72.635974,Fish,Marine
213,Diodon hystrix,36.625131,-72.635974,Fish,Marine
213,Holocentrus rufus,36.625131,-72.635974,Fish,Marine
213,Diplectrum bivittatum,36.625131,-72.635974,Fish,Marine
213,Acanthurus coeruleus,36.625131,-72.635974,Fish,Marine
213,Nicholsina usta,36.625131,-72.635974,Fish,Marine
213,Rypticus subbifrenatus,36.625131,-72.635974,Fish,Marine
213,Eucinostomus argenteus,36.625131,-72.635974,Fish,Marine
213,Sphoeroides nephelus,36.625131,-72.635974,Fish,Marine
213,Clepticus parrae,36.625131,-72.635974,Fish,Marine
213,Parablennius marmoreus,36.625131,-72.635974,Fish,Marine
213,Epinephelus adscensionis,36.625131,-72.635974,Fish,Marine
213,Fistularia tabacaria,36.625131,-72.635974,Fish,Marine
213,Caranx hippos,36.625131,-72.635974,Fish,Marine
213,Naucrates ductor,36.625131,-72.635974,Fish,Marine
213,Trachinotus carolinus,36.625131,-72.635974,Fish,Marine
213,Polyipnus clarus,36.625131,-72.635974,Fish,Marine
213,Caranx ruber,36.625131,-72.635974,Fish,Marine
213,Hyporthodus niveatus,36.625131,-72.635974,Fish,Marine
213,Pristipomoides aquilonaris,36.625131,-72.635974,Fish,Marine
213,Cynoscion nebulosus,36.625131,-72.635974,Fish,Marine
213,Calamus proridens,36.625131,-72.635974,Fish,Marine
213,Urophycis floridana,36.625131,-72.635974,Fish,Marine
213,Symphurus diomedeanus,36.625131,-72.635974,Fish,Marine
213,Opsanus tau,36.625131,-72.635974,Fish,Marine
213,Syacium gunteri,36.625131,-72.635974,Fish,Marine
213,Ophidion josephi,36.625131,-72.635974,Fish,Marine
213,Hippocampus reidi,36.625131,-72.635974,Fish,Marine
213,Myoxocephalus octodecemspinosus,36.625131,-72.635974,Fish,Marine
213,Lutjanus analis,36.625131,-72.635974,Fish,Marine
213,Halichoeres bivittatus,36.625131,-72.635974,Fish,Marine
213,Syngnathus louisianae,36.625131,-72.635974,Fish,Marine
213,Melanostigma atlanticum,36.625131,-72.635974,Fish,Marine
213,Acanthocybium solandri,36.625131,-72.635974,Fish,Marine
213,Myliobatis goodei,36.625131,-72.635974,Fish,Marine
213,Cynoscion arenarius,36.625131,-72.635974,Fish,Marine
213,Apogon maculatus,36.625131,-72.635974,Fish,Marine
213,Hemitripterus americanus,36.625131,-72.635974,Fish,Marine
213,Etropus rimosus,36.625131,-72.635974,Fish,Marine
213,Histrio histrio,36.625131,-72.635974,Fish,Marine
213,Anchoviella perfasciata,36.625131,-72.635974,Fish,Marine
213,Scorpaena dispar,36.625131,-72.635974,Fish,Marine
213,Parascombrops spinosus,36.625131,-72.635974,Fish,Marine
213,Baldwinella aureorubens,36.625131,-72.635974,Fish,Marine
213,Chilomycterus reticulatus,36.625131,-72.635974,Fish,Marine
213,Serranus atrobranchus,36.625131,-72.635974,Fish,Marine
213,Acipenser oxyrinchus,36.625131,-72.635974,Fish,Marine
213,Ophidion selenops,36.625131,-72.635974,Fish,Marine
213,Kajikia albida,36.625131,-72.635974,Fish,Marine
213,Corniger spinosus,36.625131,-72.635974,Fish,Marine
213,Ocyurus chrysurus,36.625131,-72.635974,Fish,Marine
213,Citharichthys cornutus,36.625131,-72.635974,Fish,Marine
213,Lactophrys trigonus,36.625131,-72.635974,Fish,Marine
213,Sarda sarda,36.625131,-72.635974,Fish,Marine
213,Parahollardia lineata,36.625131,-72.635974,Fish,Marine
213,Citharichthys gymnorhinus,36.625131,-72.635974,Fish,Marine
213,Sphyrna zygaena,36.625131,-72.635974,Fish,Marine
213,Membras martinica,36.625131,-72.635974,Fish,Marine
213,Mugil cephalus,36.625131,-72.635974,Fish,Marine
213,Chauliodus sloani,36.625131,-72.635974,Fish,Marine
213,Cookeolus japonicus,36.625131,-72.635974,Fish,Marine
213,Hoplostethus mediterraneus,36.625131,-72.635974,Fish,Marine
213,Laemonema barbatulum,36.625131,-72.635974,Fish,Marine
213,Argopecten gibbus,36.625131,-72.635974,Molluscs,Marine
213,Sphoeroides pachygaster,36.625131,-72.635974,Fish,Marine
213,Anguilla rostrata,36.625131,-72.635974,Fish,Marine
213,Malacanthus plumieri,36.625131,-72.635974,Fish,Marine
213,Serranus notospilus,36.625131,-72.635974,Fish,Marine
213,Pontinus longispinis,36.625131,-72.635974,Fish,Marine
213,Seriola fasciata,36.625131,-72.635974,Fish,Marine
213,Uraspis secunda,36.625131,-72.635974,Fish,Marine
213,Hyporthodus flavolimbatus,36.625131,-72.635974,Fish,Marine
213,Mobula birostris,36.625131,-72.635974,Fish,Marine
213,Phycis chesteri,36.625131,-72.635974,Fish,Marine
213,Cyttopsis rosea,36.625131,-72.635974,Fish,Marine
213,Hypleurochilus geminatus,36.625131,-72.635974,Fish,Marine
213,Opsanus pardus,36.625131,-72.635974,Fish,Marine
213,Myoxocephalus aenaeus,36.625131,-72.635974,Fish,Marine
213,Abralia veranyi,36.625131,-72.635974,Molluscs,Marine
213,Lycenchelys verrillii,36.625131,-72.635974,Fish,Marine
213,Pronotogrammus martinicensis,36.625131,-72.635974,Fish,Marine
213,Gasterosteus aculeatus,36.625131,-72.635974,Fish,Marine
213,Pontinus rathbuni,36.625131,-72.635974,Fish,Marine
213,Leucoraja ocellata,36.625131,-72.635974,Fish,Marine
213,Centroscyllium fabricii,36.625131,-72.635974,Fish,Marine
213,Glyptocephalus cynoglossus,36.625131,-72.635974,Fish,Marine
213,Parasudis truculenta,36.625131,-72.635974,Fish,Marine
213,Morone saxatilis,36.625131,-72.635974,Fish,Marine
213,Decodon puellaris,36.625131,-72.635974,Fish,Marine
213,Pareques acuminatus,36.625131,-72.635974,Fish,Marine
213,Tautogolabrus adspersus,36.625131,-72.635974,Fish,Marine
213,Caulolatilus chrysops,36.625131,-72.635974,Fish,Marine
213,Elagatis bipinnulata,36.625131,-72.635974,Fish,Marine
213,Trachinotus falcatus,36.625131,-72.635974,Fish,Marine
213,Nemichthys scolopaceus,36.625131,-72.635974,Fish,Marine
213,Coelorinchus caelorhincus,36.625131,-72.635974,Fish,Marine
213,Nezumia bairdii,36.625131,-72.635974,Fish,Marine
213,Octopus vulgaris,36.625131,-72.635974,Molluscs,Marine
213,Oligoplites saurus,36.625131,-72.635974,Fish,Marine
213,Triglops murrayi,36.625131,-72.635974,Fish,Marine
213,Placopecten magellanicus,36.625131,-72.635974,Molluscs,Marine
213,Gaidropsarus ensis,36.625131,-72.635974,Fish,Marine
213,Gonostoma atlanticum,36.625131,-72.635974,Fish,Marine
213,Alepisaurus ferox,36.625131,-72.635974,Fish,Marine
213,Etmopterus princeps,36.625131,-72.635974,Fish,Marine
213,Enchelyopus cimbrius,36.625131,-72.635974,Fish,Marine
213,Epigonus pandionis,36.625131,-72.635974,Fish,Marine
213,Hoplostethus occidentalis,36.625131,-72.635974,Fish,Marine
213,Etmopterus gracilispinis,36.625131,-72.635974,Fish,Marine
213,Carcharhinus limbatus,36.625131,-72.635974,Fish,Marine
213,Symphurus marginatus,36.625131,-72.635974,Fish,Marine
213,Pollachius virens,36.625131,-72.635974,Fish,Marine
213,Polymixia nobilis,36.625131,-72.635974,Fish,Marine
213,Xenolepidichthys dalgleishi,36.625131,-72.635974,Fish,Marine
213,Polymetme thaeocoryla,36.625131,-72.635974,Fish,Marine
213,Bathypolypus arcticus,36.625131,-72.635974,Molluscs,Marine
213,Petromyzon marinus,36.625131,-72.635974,Fish,Marine
213,Gadella imberbis,36.625131,-72.635974,Fish,Marine
213,Carcharhinus falciformis,36.625131,-72.635974,Fish,Marine
213,Ceratoscopelus maderensis,36.625131,-72.635974,Fish,Marine
213,Xenocephalus egregius,36.625131,-72.635974,Fish,Marine
213,Poecilopsetta beanii,36.625131,-72.635974,Fish,Marine
213,Coryphaena hippurus,36.625131,-72.635974,Fish,Marine
213,Symphurus civitatum,36.625131,-72.635974,Fish,Marine
213,Leucoraja erinaceus,36.625131,-72.635974,Fish,Marine
213,Nesiarchus nasutus,36.625131,-72.635974,Fish,Marine
213,Malacocephalus occidentalis,36.625131,-72.635974,Fish,Marine
213,Lopholatilus chamaeleonticeps,36.625131,-72.635974,Fish,Marine
213,Antigonia combatia,36.625131,-72.635974,Fish,Marine
213,Antimora rostrata,36.625131,-72.635974,Fish,Marine
213,Semirossia tenera,36.625131,-72.635974,Molluscs,Marine
213,Carcharhinus signatus,36.625131,-72.635974,Fish,Marine
213,Hygophum taaningi,36.625131,-72.635974,Fish,Marine
213,Gephyroberyx darwinii,36.625131,-72.635974,Fish,Marine
213,Melanogrammus aeglefinus,36.625131,-72.635974,Fish,Marine
213,Myzopsetta ferruginea,36.625131,-72.635974,Fish,Marine
213,Osmerus mordax,36.625131,-72.635974,Fish,Marine
213,Liparis atlanticus,36.625131,-72.635974,Fish,Marine
213,Cryptacanthodes maculatus,36.625131,-72.635974,Fish,Marine
213,Sigmops elongatus,36.625131,-72.635974,Fish,Marine
213,Paralepis coregonoides,36.625131,-72.635974,Fish,Marine
213,Spisula solidissima,36.625131,-72.635974,Molluscs,Marine
213,Coryphaena equiselis,36.625131,-72.635974,Fish,Marine
213,Arctica islandica,36.625131,-72.635974,Molluscs,Marine
213,Morone americana,36.625131,-72.635974,Fish,Marine
213,Symphurus pusillus,36.625131,-72.635974,Fish,Marine
213,Ammodytes americanus,36.625131,-72.635974,Fish,Marine
213,Hyperoglyphe perciformis,36.625131,-72.635974,Fish,Marine
213,Zoarces americanus,36.625131,-72.635974,Fish,Marine
213,Syngnathus springeri,36.625131,-72.635974,Fish,Marine
213,Alopias vulpinus,36.625131,-72.635974,Fish,Marine
213,Prionotus paralatus,36.625131,-72.635974,Fish,Marine
213,Gadus morhua,36.625131,-72.635974,Fish,Marine
213,Cyclopterus lumpus,36.625131,-72.635974,Fish,Marine
213,Gobiosoma bosc,36.625131,-72.635974,Fish,Marine
213,Arctozenus risso,36.625131,-72.635974,Fish,Marine
213,Macrourus berglax,36.625131,-72.635974,Fish,Marine
213,Pholis gunnellus,36.625131,-72.635974,Fish,Marine
213,Liparis inquilinus,36.625131,-72.635974,Fish,Marine
213,Howella sherborni,36.625131,-72.635974,Fish,Marine
213,Malacoraja senta,36.625131,-72.635974,Fish,Marine
213,Xiphias gladius,36.625131,-72.635974,Fish,Marine
213,Stoloteuthis leucoptera,36.625131,-72.635974,Molluscs,Marine
213,Ulvaria subbifurcata,36.625131,-72.635974,Fish,Marine
213,Dipturus laevis,36.625131,-72.635974,Fish,Marine
213,Caulolatilus cyanops,36.625131,-72.635974,Fish,Marine
213,Lumpenus lampretaeformis,36.625131,-72.635974,Fish,Marine
213,Lepidocybium flavobrunneum,36.625131,-72.635974,Fish,Marine
213,Hippoglossoides platessoides,36.625131,-72.635974,Fish,Marine
213,Euthynnus alletteratus,36.625131,-72.635974,Fish,Marine
213,Chlamys islandica,36.625131,-72.635974,Molluscs,Marine
213,Brosme brosme,36.625131,-72.635974,Fish,Marine
213,Dorosoma cepedianum,36.625131,-72.635974,Fish,Marine
213,Cetorhinus maximus,36.625131,-72.635974,Fish,Marine
213,Anoplogaster cornuta,36.625131,-72.635974,Fish,Marine
213,Argyropelecus hemigymnus,36.625131,-72.635974,Fish,Marine
213,Aristostomias tittmanni,36.625131,-72.635974,Fish,Marine
213,Bathylagus euryops,36.625131,-72.635974,Fish,Marine
213,Borostomias antarcticus,36.625131,-72.635974,Fish,Marine
213,Chiasmodon niger,36.625131,-72.635974,Fish,Marine
213,Eurypharynx pelecanoides,36.625131,-72.635974,Fish,Marine
213,Haliphron atlanticus,36.625131,-72.635974,Molluscs,Marine
213,Histioteuthis reversa,36.625131,-72.635974,Molluscs,Marine
213,Malacosteus niger,36.625131,-72.635974,Fish,Marine
213,Magnoteuthis magna,36.625131,-72.635974,Molluscs,Marine
213,Melanocetus johnsonii,36.625131,-72.635974,Fish,Marine
